Time (ms)	LowV Voltage (V)	LowV Current (I)	Fiducial Sensor (V)	Pressure Vessel Pressure (psi)	Flow Sensor (V)	Fairing Temperature (F)	Reservoir Temperature (F)	Right Hall Effect (V)	Left Hall Effect (V)	Tank PT (psig)	Right Clamp PT (psig)	Left Clamp PT (psig)	Brake PT (psig)	Cooling PT (V)	Displacement (ft)	Velocity (ft/s)	x acceleration (g)	IMU Pressure (psia)	IMU Temperature (F)	Max Cell Voltage (V)	Max Cell ID (#)	Min Cell Voltage (V)	Min Cell ID (#)	State of Charge (%)	Average Voltage (V)	Voltage Delta (V)	Pack Current (I)	Pack Voltage (V)	Max Resistance (Ohm)	Min Resistance (Ohm)	Average Resistance (Ohm)	Resistance Delta (Ohm)	Highest Temperature (F)	BMSStatus.isFault	BMSStatus.isolation	Motor Velocity	Motor Temperature	Controller Temperature	Motor DC Voltage	Motor Error Code	motorStatus.isReady	motorStatus.isOn	motorStatus.isOperEn	motorStatus.isFault	motorStatus.isVoltEn	motorStatus.targetReached	motorStatus.isWarning	isAlive	motorControllerState	State	Pod Power	Dump Valve	Brakes	Clamp	Pump	HighSide	Precharge	Drive	Throttle	Pump	AO2	AO3
546990.000000	26.393881	-54.745064	3.000000	-18.214517	0.009142	-436.770592	-441.229560	2.925734	3.814634	1064.053608	23.248972	22.536647	22.585436	5.335320	-47336.895500	-0.073191	0.000365	14.673464	92.304690	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547090.000000	26.417569	-54.901040	3.000000	-18.320126	-0.007933	-437.237228	-439.622258	2.915226	3.815619	1055.251593	23.044347	22.546695	22.205169	5.332037	-47424.280361	-0.073059	0.000049	14.673174	92.306805	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547190.000000	26.451555	-54.580879	3.000000	-18.197132	0.004545	-438.377894	-443.147954	2.930331	3.825799	1063.150837	23.014928	22.556308	22.224540	5.329738	-47511.734229	-0.072988	0.000409	14.673319	92.305836	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547290.000000	26.428898	-54.843575	3.000000	-18.312883	-0.004977	-435.941016	-437.600167	2.922778	3.826784	1061.119603	22.985654	22.663644	22.605097	5.313976	-47599.249815	-0.072917	0.000063	14.673319	92.305116	4.044000	6.000000	4.034000	33.000000	78.000000	4.041000	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547390.000000	26.421689	-54.769692	3.000000	-18.265945	0.004874	-435.215138	-440.762924	2.916211	3.814634	1051.189125	22.956526	22.507664	22.078317	5.330395	-47696.560846	-0.072833	0.000070	14.673174	92.305157	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547490.000000	26.427868	-54.835366	3.000000	-18.310420	-0.006291	-439.777803	-440.814772	2.925077	3.819888	1057.057135	22.946623	22.653887	22.468487	5.336305	-47784.213462	-0.072811	-0.000066	14.673319	92.305006	4.044000	3.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547590.000000	26.439197	-54.695808	3.000000	-18.211909	0.006516	-433.815229	-438.533440	2.924092	3.819560	1057.734213	22.985654	22.614855	22.575824	5.320215	-47871.926365	-0.072810	-0.000176	14.673319	92.306145	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547690.000000	26.421689	-54.942087	3.000000	-18.327660	-0.004321	-436.511349	-438.377894	2.918838	3.815619	1058.862676	22.761223	22.439213	22.361150	5.327111	-47969.457977	-0.072850	0.000191	14.673319	92.307430	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547790.000000	26.446406	-54.654762	3.000000	-18.256384	-0.004649	-440.866621	-443.614590	2.925734	3.830068	1056.154364	22.673257	22.565921	22.624468	5.333678	-48047.547373	-0.072847	0.000052	14.673464	92.308116	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547890.000000	26.431987	-54.728646	3.000000	-18.206838	0.007501	-436.822440	-442.525772	2.918510	3.816933	1057.959905	22.849189	22.585727	22.195412	5.335649	-48145.223937	-0.072812	0.000303	14.673174	92.309263	4.044000	6.000000	4.034100	33.000000	78.000000	4.041000	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
547990.000000	26.442286	-54.654762	3.000000	-18.212054	0.007501	-435.163289	-440.814772	2.922778	3.821202	1056.605749	22.946478	22.478100	22.185364	5.329738	-48233.199003	-0.072753	0.000427	14.673464	92.311419	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548090.000000	26.440227	-54.572669	3.000000	-18.239145	0.002575	-438.429743	-442.370227	2.922450	3.820545	1049.609276	22.692773	22.380521	21.873112	5.325141	-48321.239494	-0.072633	0.000137	14.673464	92.311728	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548190.000000	26.435077	-54.753273	3.000000	-18.268263	-0.004977	-440.192591	-443.096105	2.922122	3.821202	1056.154364	23.112797	22.654177	22.498051	5.337947	-48409.344659	-0.072542	0.000443	14.673029	92.312717	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548290.000000	26.439197	-54.728646	3.000000	-18.307958	-0.009246	-441.696196	-445.429286	2.920808	3.816276	1053.671744	22.683160	22.370908	21.951320	5.322186	-48507.311782	-0.072446	0.000190	14.673319	92.316953	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	73.400000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548390.000000	26.436107	-54.761483	3.000000	-18.305350	-0.007604	-440.088894	-444.184923	2.919166	3.821202	1058.636983	22.771126	22.702821	22.488148	5.335977	-48595.553858	-0.072332	0.000324	14.673174	92.320078	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548490.000000	26.448466	-54.720436	3.000000	-18.302452	-0.010560	-440.607379	-443.096105	2.918838	3.820873	1053.897437	22.595920	22.586162	22.332457	5.317260	-48683.860344	-0.072249	0.000200	14.672739	92.323312	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548590.000000	26.410360	-54.868203	3.000000	-18.238855	0.004874	-434.541108	-438.377894	2.922122	3.811350	1053.220359	22.683305	22.566211	22.458874	5.317588	-48782.045095	-0.072170	0.000425	14.673174	92.325481	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548690.000000	26.429928	-54.851785	3.000000	-18.270436	0.006516	-433.815229	-437.807561	2.922778	3.821202	1066.084842	22.898414	22.517857	22.351973	5.336305	-48870.480817	-0.072060	0.000300	14.672739	92.326065	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548790.000000	26.434047	-54.736855	3.000000	-18.226396	0.009142	-434.022623	-437.237228	2.927704	3.820216	1059.991140	22.898123	22.488293	22.341925	5.333022	-48968.808976	-0.071951	0.000058	14.673029	92.326470	4.044000	6.000000	4.034100	33.000000	78.000000	4.041000	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548890.000000	26.429928	-54.901040	3.000000	-18.325052	-0.008261	-435.059592	-439.259318	2.922778	3.811679	1052.317588	22.673547	22.419843	22.068559	5.311678	-49047.535366	-0.071886	0.000044	14.673174	92.328304	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
548990.000000	26.434047	-54.786111	3.000000	-18.317809	-0.004321	-441.436954	-443.925681	2.916868	3.818903	1045.546808	22.488003	21.912288	22.283087	5.332037	-49146.006103	-0.071869	0.000316	14.673319	92.327328	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549090.000000	26.428898	-54.712227	3.000000	-18.238565	0.002575	-438.377894	-443.666438	2.915226	3.810694	1048.480813	22.400617	22.234733	22.293280	5.327439	-49234.696819	-0.071814	0.000082	14.672884	92.326745	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549190.000000	26.417569	-54.753273	3.000000	-18.243490	0.004217	-436.044713	-441.229560	2.921465	3.810037	1057.057135	22.937300	22.429891	22.507954	5.332693	-49323.450847	-0.071750	0.000341	14.672884	92.327431	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549290.000000	26.438167	-54.712227	3.000000	-18.241172	-0.000709	-440.399985	-444.858953	2.917525	3.819231	1056.380057	22.917639	22.566356	22.439503	5.334992	-49412.267408	-0.071674	0.000373	14.673029	92.331888	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549390.000000	26.425808	-54.859994	3.000000	-18.285502	-0.000052	-435.007744	-437.755713	2.923435	3.810694	1056.831442	22.702966	22.488293	22.078462	5.321529	-49511.025620	-0.071569	0.000143	14.673029	92.335589	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549490.000000	26.438167	-54.835366	3.000000	-18.354460	-0.006619	-436.044713	-437.340925	2.924092	3.819560	1052.768974	22.781029	22.322409	22.078462	5.321529	-49599.973671	-0.071482	0.000004	14.673029	92.336488	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549590.000000	26.441256	-54.745064	3.000000	-18.275651	0.000933	-434.022623	-437.600167	2.926391	3.821202	1060.668218	22.634661	22.478535	22.615145	5.326783	-49688.986689	-0.071458	0.000411	14.673029	92.336221	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549690.000000	26.416539	-54.925668	3.000000	-18.317664	-0.003664	-433.867077	-438.222349	2.916868	3.815619	1051.866203	22.595484	22.156380	21.961223	5.327768	-49787.959324	-0.071392	0.000264	14.673174	92.339846	4.044200	6.000000	4.033800	33.000000	78.000000	4.040900	0.010400	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549790.000000	26.440227	-54.687599	3.000000	-18.263482	-0.002022	-440.711076	-445.377438	2.917853	3.814306	1048.480813	22.868705	22.175896	22.097833	5.311678	-49877.104031	-0.071273	0.000193	14.673174	92.340526	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549890.000000	26.449496	-54.671181	3.000000	-18.282750	-0.006291	-440.762924	-443.718287	2.918838	3.814634	1055.025901	22.664225	22.225120	21.981173	5.326454	-49976.219956	-0.071203	0.000152	14.672739	92.338418	4.044000	6.000000	4.034000	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
549990.000000	26.450525	-54.621925	3.000000	-18.261165	-0.003007	-441.074015	-445.014499	2.917196	3.818246	1054.800208	22.800255	22.253814	22.312361	5.329410	-50065.490908	-0.071144	0.000127	14.673319	92.340643	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550090.000000	26.420659	-54.876413	3.000000	-18.293036	-0.002679	-434.592956	-438.274197	2.922122	3.809380	1054.574515	22.790642	22.244201	22.166138	5.325141	-50154.824588	-0.071099	0.000188	14.673174	92.342400	4.044100	6.000000	4.034000	33.000000	78.000000	4.041000	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550190.000000	26.458765	-54.597297	3.000000	-18.251169	-0.004321	-440.762924	-444.133075	2.924749	3.827769	1060.442525	22.868705	22.527179	22.351538	5.325141	-50244.221379	-0.071042	-0.000119	14.673174	92.340258	4.043900	6.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550290.000000	26.429928	-54.712227	3.000000	-18.283040	-0.005306	-441.022166	-443.977529	2.917853	3.814306	1051.189125	22.683450	22.380956	22.371198	5.326454	-50343.621288	-0.071031	0.000213	14.673029	92.342297	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550390.000000	26.425808	-54.818948	3.000000	-18.320126	-0.012202	-441.540651	-443.666438	2.922450	3.814963	1053.220359	22.741852	22.429601	22.175896	5.323827	-50433.146151	-0.071017	0.000304	14.673174	92.342737	4.044100	6.000000	4.033900	33.000000	78.000000	4.040900	0.010200	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550490.000000	26.452585	-54.638344	3.000000	-18.263482	-0.003664	-441.022166	-444.547862	2.915226	3.819888	1053.897437	22.536937	22.449116	22.361295	5.330395	-50522.734892	-0.070932	0.000362	14.673174	92.344096	4.044100	6.000000	4.034100	33.000000	78.000000	4.040900	0.010000	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550590.000000	26.421689	-54.901040	3.000000	-18.312593	-0.010888	-438.740834	-440.399985	2.920808	3.812007	1058.636983	22.566356	22.244346	22.029673	5.331708	-50612.386785	-0.070824	0.000230	14.673029	92.345531	4.044000	6.000000	4.034100	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550690.000000	26.430958	-54.843575	3.000000	-18.420956	-0.019097	-438.948228	-440.607379	2.914569	3.813977	1063.150837	22.585872	21.707663	21.151464	5.286721	-50712.070068	-0.070728	0.000769	14.673029	92.346458	4.044100	6.000000	4.034000	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550790.000000	26.408300	-54.925668	3.000000	-18.305350	-0.003664	-435.215138	-438.533440	2.918181	3.815291	1054.123130	22.839431	22.322264	22.419843	5.318573	-50801.849239	-0.070563	0.000522	14.673174	92.347372	4.043900	3.000000	4.034000	33.000000	78.000000	4.040900	0.009900	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
550890.000000	26.423748	-54.868203	3.000000	-18.337511	-0.014500	-440.296288	-441.540651	2.921793	3.813649	1054.123130	22.897833	22.575824	22.097688	5.329738	-50901.672983	-0.070332	-0.000169	14.673319	92.349603	4.044000	6.000000	4.033900	33.000000	78.000000	4.040900	0.010100	0.000000	145.400000	0.004080	0.004080	0.004080	0.000000	75.200000	0.000000	0.000000	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1	1	0	0	0	0	0	0	0.000	0.000	0.000	0.000
